id,eco,name,epd,pgn,key
937,B02,Alekhine Defense: Steiner Variation,rnbqkb1r/pppppppp/1n6/4P3/2P5/1P6/P2P1PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. b3,-5740018389133331593
938,B02,Alekhine Defense: Sämisch Attack,rnbqkb1r/pppppppp/8/3nP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. Nc3,-5169616297881417803
939,B02,Alekhine Defense: The Squirrel,rnbqkb1r/pppppppp/8/4P3/2P2n2/8/PP1P1PPP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4 Nf4,-5245682166497034262
940,B02,Alekhine Defense: Two Pawns Attack,rnbqkb1r/pppppppp/8/3nP3/2P5/8/PP1P1PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4,2373009948242595880
941,B02,"Alekhine Defense: Two Pawns Attack, Lasker Variation",rnbqkb1r/pppppppp/1n6/2P1P3/8/8/PP1P1PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5,8147270569733670318
942,B02,"Alekhine Defense: Two Pawns Attack, Mikenas Variation",rnbqkb1r/ppp2ppp/3pp3/2PnP3/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Bc4 e6 6. Nc3 d6,-3041485920103596676
943,B02,"Alekhine Defense: Two Pawns Attack, Tate Variation",rnbqkb1r/pppppppp/1n6/4P3/P1P5/8/1P1P1PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. a4,-2227575840353209570
944,B02,Alekhine Defense: Welling Variation,rnbqkb1r/pppppppp/8/3nP3/8/1P6/P1PP1PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. b3,965808859847407788
945,B03,Alekhine Defense,rnbqkb1r/pppppppp/8/3nP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4,-5442210113215954499
946,B03,Alekhine Defense,rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6,-5969879893931029785
947,B03,Alekhine Defense,rnbqkb1r/ppp1pppp/3p4/3nP3/2PP4/8/PP3PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4,-5951171022561662269
948,B03,Alekhine Defense: Balogh Variation,rnbqkb1r/ppp1pppp/3p4/3nP3/2BP4/8/PPP2PPP/RNBQK1NR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Bc4,-7336618668662412977
949,B03,Alekhine Defense: Exchange Variation,rnbqkb1r/ppp1pppp/1n1P4/8/2PP4/8/PP3PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6,4577149662874732592
950,B03,"Alekhine Defense: Exchange Variation, Karpov Variation",r2q1rk1/pp2ppbp/1nnp2p1/5b2/2PP1B2/2N2N1P/PP2BPP1/R2Q1RK1 b - -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 cxd6 6. Nc3 g6 7. h3 Bg7 8. Nf3 O-O 9. Be2 Nc6 10. O-O Bf5 11. Bf4,8769571603302200689
951,B03,"Alekhine Defense: Exchange Variation, Voronezh Variation",rnbq1rk1/pp2ppbp/1n1p2p1/8/2PP4/1PN1B3/P4PPP/2RQKBNR b K -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 cxd6 6. Nc3 g6 7. Be3 Bg7 8. Rc1 O-O 9. b3,-3817899588289409005
952,B03,Alekhine Defense: Four Pawns Attack,rnbqkb1r/ppp1pppp/1n1p4/4P3/2PP1P2/8/PP4PP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4,5625119070340797304
953,B03,"Alekhine Defense: Four Pawns Attack, Cambridge Gambit",rnbqkb1r/ppp1pp1p/1n1p4/4P1p1/2PP1P2/8/PP4PP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 g5,534063877191713502
954,B03,"Alekhine Defense: Four Pawns Attack, Fianchetto Variation",rnbqkb1r/ppp1pp1p/1n1p2p1/4P3/2PP1P2/8/PP4PP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 g6,3191441792855434374
955,B03,"Alekhine Defense: Four Pawns Attack, Ilyin-Zhenevsky Variation",r2qkb1r/ppp1p1pp/1nn1p3/2P5/3P2b1/5N2/PP4PP/RNBQKB1R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Nf3 Bg4 8. e6 fxe6 9. c5,-7565332078325021051
956,B03,"Alekhine Defense: Four Pawns Attack, Korchnoi Variation",rn1q1rk1/ppp1b1pp/1n2pp2/4Pb2/2PP4/2N2N2/PP2B1PP/R1BQ1RK1 w - -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Bf5 7. Nc3 e6 8. Nf3 Be7 9. Be2 O-O 10. O-O f6,-1178436796880864756
957,B03,"Alekhine Defense: Four Pawns Attack, Main Line",r1bqkb1r/ppp1pppp/1nn5/4P3/2PP4/4B3/PP4PP/RN1QKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3,-1229841087331664658
958,B03,"Alekhine Defense: Four Pawns Attack, Tartakower Variation",2kr3r/pppqbppp/1nn1p3/4Pb2/2PP4/2N1BN2/PP2B1PP/R2Q1RK1 w - -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5 8. Nc3 e6 9. Nf3 Qd7 10. Be2 O-O-O 11. O-O Be7,-2139531745894311926
959,B03,"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",rn1qkb1r/ppp1pppp/1n1p4/4Pb2/2PP1P2/8/PP4PP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 Bf5,-956424078872670803
960,B03,Alekhine Defense: Hunt Variation,rnbqkb1r/ppp1pppp/1n1p4/2P1P3/3P4/8/PP3PPP/RNBQKBNR b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. c5,-245650761028812987
961,B03,"Alekhine Defense: Modern Variation, Alekhine Gambit",rn1qkb1r/ppp1pppp/1n1p4/4P3/2PP2b1/5N2/PP2BPPP/RNBQK2R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. Nf3 Bg4 6. Be2,232713774707881307
962,B03,Alekhine Defense: O'Sullivan Gambit,rnbqkb1r/p1pppppp/8/1p1nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 b5,-7471334029424426563
963,B04,Alekhine Defense: Modern Variation,rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3,4344197775579492737
964,B04,"Alekhine Defense: Modern Variation, Alburt Variation",rnbqkb1r/ppp1pp1p/3p2p1/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6,6778929295537374847
965,B04,"Alekhine Defense: Modern Variation, Keres Variation",rnbqk2r/ppp1ppbp/1n1p2p1/4P3/P2P4/1B3N2/1PP2PPP/RNBQK2R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6 5. Bc4 Nb6 6. Bb3 Bg7 7. a4,8470664513022751572
966,B04,"Alekhine Defense: Modern Variation, Larsen Variation",rnbqkb1r/ppp1pppp/8/3np3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 dxe5,7520631103109763176
967,B04,"Alekhine Defense: Modern Variation, Larsen-Haakert Variation",r1bqkb1r/ppp1pppp/2np4/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Nc6,-2766488538474869815
968,B04,"Alekhine Defense: Modern Variation, Schmid Variation",rnbqkb1r/ppp1pppp/1n1p4/4P3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Nb6,-9136011611565663618
969,B05,"Alekhine Defense: Modern Variation, Alekhine Variation",rn1qkb1r/ppp1pppp/3p4/3nP3/2PP2b1/5N2/PP3PPP/RNBQKB1R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4,-4038257973031743413
970,B05,"Alekhine Defense: Modern Variation, Flohr Variation",rn1qkb1r/pp2pppp/2pp4/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. Be2 c6,-6611761185325429967
971,B05,"Alekhine Defense: Modern Variation, Main Line",rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4,-4054733465148559249
972,B05,"Alekhine Defense: Modern Variation, Panov Variation",rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N1P/PPP2PP1/RNBQKB1R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. h3,-2139837676330010569
973,B05,"Alekhine Defense: Modern Variation, Vitolins Attack",rn1qkb1r/ppp1pppp/1n1p4/3PP3/2P3b1/5N2/PP3PPP/RNBQKB1R b KQkq -,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. d5,-1046578134647393192
974,B06,Modern Defense,rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -,1. e4 g6,7437902622260281014
975,B06,Modern Defense,rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 g6 2. d4 Bg7,-6602798385141577195
976,B06,Modern Defense: Anti-Modern,rnbqk1nr/pp2ppbp/2pp2p1/8/2BPP3/2N5/PPP1QPPP/R1B1K1NR b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Bc4 d6 5. Qe2,-6892307926579360094
977,B06,Modern Defense: Bishop Attack,rnbqk1nr/ppppppbp/6p1/8/2BPP3/8/PPP2PPP/RNBQK1NR b KQkq -,1. e4 g6 2. d4 Bg7 3. Bc4,-7829644055645312579
978,B06,"Modern Defense: Bishop Attack, Bücker Gambit",rnbqk1nr/p1ppppbp/6p1/1p6/2BPP3/8/PPP2PPP/RNBQK1NR w KQkq -,1. e4 g6 2. d4 Bg7 3. Bc4 b5,-4648106505845593667
979,B06,"Modern Defense: Bishop Attack, Monkey's Bum",rnbqk1nr/pppp1p1p/4p1p1/8/2BbP3/5Q2/PPP2PPP/RNB1K1NR w KQkq -,1. e4 g6 2. Bc4 Bg7 3. Qf3 e6 4. d4 Bxd4,1742994539152786343
980,B06,Modern Defense: Dunworthy Variation,rnbqk1nr/pp2pp1p/2P3p1/8/2Pb4/8/PP3PPP/RNBQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. c4 d5 4. exd5 c6 5. dxc6 Bxd4,9156620488891976287
981,B06,Modern Defense: Fianchetto Gambit,rnbqkbnr/ppppp2p/6p1/5p2/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 g6 2. d4 f5,-3200477037492840863
982,B06,Modern Defense: Gurgenidze Defense,rnbqk1nr/pp2ppb1/2p3p1/3pP2p/3P1P2/2N5/PPP3PP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. f4 d5 5. e5 h5,2853328837984042874
983,B06,"Modern Defense: Lizard Defense, Mittenberger Gambit",rnbqk1nr/ppp1ppbp/6p1/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 d5,1045072422060478248
984,B06,Modern Defense: Masur Gambit,rnbq1rk1/ppppp2p/6pb/5P2/3P4/2N5/PPP2PPP/R2QKBNR w KQ -,1. e4 g6 2. d4 Nh6 3. Nc3 f5 4. Bxh6 Bxh6 5. exf5 O-O,1458328143950488298
985,B06,Modern Defense: Modern Pterodactyl,rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5,3423835550365012633
986,B06,"Modern Defense: Mongredien Defense, with Nc3",rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 b6,-261885698573002493
987,B06,"Modern Defense: Mongredien Defense, with Nf3",rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. Nf3 b6,-733432134170602020
988,B06,Modern Defense: Norwegian Defense,rnbqkb1r/pppppp1p/5np1/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 g6 2. d4 Nf6,-416860404215611929
989,B06,"Modern Defense: Norwegian Defense, Norwegian Gambit",rnbqkb1r/ppp1pp1p/3p2p1/4P2n/3P4/8/PPP1BPPP/RNBQK1NR w KQkq -,1. e4 g6 2. d4 Nf6 3. e5 Nh5 4. Be2 d6,596237574653155410
990,B06,Modern Defense: Pseudo-Austrian Attack,rnbqk1nr/ppp1ppbp/3p2p1/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. f4,8928262273494656178
991,B06,"Modern Defense: Semi-Averbakh Variation, Pterodactyl Variation Declined",rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/5N2/PP2BPPP/RNBQK2R w KQkq -,1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nf3 d6 5. Be2 Qa5+,-7623853243245825362
992,B06,Modern Defense: Standard Defense,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 d6,2729529638035076854
993,B06,Modern Defense: Standard Line,rnbqk1nr/ppppppbp/6p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3,4377190836240924076
994,B06,Modern Defense: Three Pawns Attack,rnbqk1nr/ppppppbp/6p1/8/3PPP2/8/PPP3PP/RNBQKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. f4,-407410428460820399
995,B06,Modern Defense: Two Knights Variation,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Nf3,-5436348603521004144
996,B06,"Modern Defense: Two Knights Variation, Suttles Variation",rnbqk1nr/pp2ppbp/2pp2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Nf3 d6,-5856124478482466783
997,B06,"Modern Defense: Two Knights Variation, Suttles Variation, Tal Gambit",rnb1k1nr/pp2ppbp/2pp2p1/6B1/3PP3/2N2N2/PqPQ1PPP/R3KB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Nf3 c6 5. Bg5 Qb6 6. Qd2 Qxb2,8540491974070022386
998,B06,Modern Defense: Westermann Gambit,rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPPB1PPP/RN1QKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. Bd2,8373039353820273790
999,B06,Modern Defense: Wind Gambit,rnbqk1nr/ppppppbp/6p1/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq -,1. e4 g6 2. d4 Bg7 3. Bd3,-5621361206717266842
1000,B06,"Pterodactyl Defense: Austrian, Austriadactylus Western",rnb1k1nr/pp1pppbp/6p1/q1p5/3PPP2/5N2/PPP3PP/RNBQKB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. f4 c5 4. Nf3 Qa5+,-6299314686830131845
1001,B06,"Pterodactyl Defense: Austrian, Grand Prix Pterodactyl",rnb1k1nr/pp1pppbp/6p1/q1p5/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq -,1. e4 g6 2. Nc3 Bg7 3. f4 c5 4. Nf3 Qa5,-6580637241241369741
1002,B06,"Pterodactyl Defense: Austrian, Pteranodon",rnb1k1nr/pp1pppbp/6p1/q1p5/3PPP2/2P5/PP4PP/RNBQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. f4 c5 4. c3 Qa5,2058095003320977226
1003,B06,"Pterodactyl Defense: Central, Anhanguera",rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/2N1B3/PP3PPP/R2QKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nc3 d6 5. Be3 Qa5,7573653377858979254
1004,B06,"Pterodactyl Defense: Central, Benoni Quetzalcoatlus",rnb1k1nr/pp2ppbp/3p2p1/q1pP4/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 d6 5. Nc3 Qa5,7925886265996541810
1005,B06,"Pterodactyl Defense: Central, Quetzalcoatlus Gambit",rnb1k1nr/pp2ppbp/3p2p1/q1P5/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nc3 d6 5. dxc5 Qa5,-2011551089995677481
1006,B06,"Pterodactyl Defense: Eastern, Anhanguera",rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Be3,-6875430653871200335
1007,B06,"Pterodactyl Defense: Eastern, Benoni",rnbqk1nr/pp1pppbp/6p1/2pP4/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,1. d4 g6 2. e4 Bg7 3. Nc3 c5 4. d5,-6597507160089109131
1008,B06,"Pterodactyl Defense: Eastern, Benoni Pteranodon",rnb1k1nr/pp1ppp1p/6p1/q1pP4/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. d5 Bxc3+ 5. bxc3 Qa5,8669435785779531105
1009,B06,"Pterodactyl Defense: Eastern, Benoni Pterodactyl",rnb1k1nr/pp1pppbp/6p1/q1pP4/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. d4 g6 2. Nc3 Bg7 3. e4 c5 4. d5 Qa5,8425729475168850956
1010,B06,"Pterodactyl Defense: Eastern, Pteranodon",rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5 Bxc3+ 5. bxc3 Qa5,-1027970210659945788
1011,B06,"Pterodactyl Defense: Eastern, Pterodactyl",rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5 Qa5,-214524404344378455
1012,B06,"Pterodactyl Defense: Eastern, Rhamphorhynchus",rnbqk1nr/pp1pppbp/6p1/2P5/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5,3286252588040069840
1013,B06,"Pterodactyl Defense: Fianchetto, King Pterodactyl",rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/5NP1/PPP2P1P/RNBQKB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. g3 c5 4. Nf3 Qa5+,-4192805268466569001
1014,B06,"Pterodactyl Defense: Fianchetto, Rhamphorhynchus",rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/6P1/PPP2P1P/RNBQKBNR w KQkq -,1. e4 g6 2. d4 Bg7 3. g3 c5 4. dxc5 Qa5+,6244194467120167928
1015,B06,"Pterodactyl Defense: Sicilian, Quetzalcoatlus",rnb1k1nr/pp2ppbp/3p2p1/q1p5/3PP3/2N2N2/PPP1BPPP/R1BQK2R w KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Nf3 Qa5 5. Be2 d6,1053256797334136115
1016,B06,"Pterodactyl Defense: Sicilian, Siroccopteryx",rnb1k1nr/pp1pppbp/6p1/q1p5/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Nf3 Qa5 5. Bc4,6447895478510633774
1017,B06,"Pterodactyl Defense: Western, Anhanguera",rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/4BN2/PPP2PPP/RN1QKB1R w KQkq -,1. e4 g6 2. d4 Bg7 3. Nf3 c5 4. Be3 Qa5+,8756296588713189911
1018,B06,"Pterodactyl Defense: Western, Siroccopteryx",rnb1k1nr/pp1pppbp/6p1/q7/2BNP3/8/PPP2PPP/RNBQK2R w KQkq -,1. e4 g6 2. Nf3 Bg7 3. d4 c5 4. Bc4 cxd4 5. Nxd4 Qa5+,7750818320416685885
1019,B06,Rat Defense: Accelerated Gurgenidze,rnbqkbnr/pp2pp1p/2pp2p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 g6 2. d4 d6 3. Nc3 c6,7524171275483956821
1020,B07,Czech Defense,rnbqkb1r/pp2pppp/2pp1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 c6,281151975436141387
1021,B07,King's Pawn Game: Maróczy Defense,rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 d6 2. d4 e5,-5589068330795995922
1022,B07,Lion Defense: Anti-Philidor,r1bqkb1r/pppnpppp/3p1n2/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4,3785971537164381342
1023,B07,"Lion Defense: Anti-Philidor, Lion's Cave",r1bqkb1r/pppn1ppp/3p1n2/4p3/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4 e5,1009054681056195539
1024,B07,"Lion Defense: Anti-Philidor, Lion's Cave, Lion Claw Gambit",r1bqkb1r/pp1n1ppp/2p2n2/3p4/2BQPP2/2N2N2/PPP3PP/R1B1K2R w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4 e5 5. Nf3 exd4 6. Qxd4 c6 7. Bc4 d5,8015983483803909611
1025,B07,Lion Defense: Bayonet Attack,r1bqkb1r/pppnpppp/3p1n2/8/3PP1P1/2N5/PPP2P1P/R1BQKBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. g4,5542600373678619505
1026,B07,Modern Defense: Geller's System,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -,1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. c3,655971459213607806
1027,B07,Pirc Defense,rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6,8901394142696521988
1028,B07,Pirc Defense: 150 Attack,rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B3/PPPQ1PPP/R3KBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. Qd2,-1422424458644958892
1029,B07,"Pirc Defense: 150 Attack, Inner Doll Defense",rn1qkb1r/pp2pp1p/2pp1np1/8/3PP1b1/2N1B3/PPPQ1PPP/R3KBNR w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. Qd2 Bg4,1707297212804403386
1030,B07,"Pirc Defense: 150 Attack, Sveshnikov-Jansa Attack",rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B2P/PPP2PP1/R2QKBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. h3,-3792594626405594683
1031,B07,Pirc Defense: Bayonet Attack,rnbqk2r/ppp1ppbp/3p1np1/8/3PP2P/2N5/PPP1BPP1/R1BQK1NR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be2 Bg7 5. h4,-5548886257196362307
1032,B07,Pirc Defense: Byrne Variation,rnbqkb1r/ppp1pp1p/3p1np1/6B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bg5,5263940640214865702
1033,B07,Pirc Defense: Chinese Variation,rnbqk2r/ppp1ppbp/3p1np1/8/3PP1P1/2N5/PPP1BP1P/R1BQK1NR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be2 Bg7 5. g4,8350078204216610642
1034,B07,Pirc Defense: Kholmov System,rnbqkb1r/ppp1pp1p/3p1np1/8/2BPP3/2N5/PPP2PPP/R1BQK1NR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bc4,5512893179129848492
1035,B07,Pirc Defense: Sveshnikov System,rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. g3,5245240227559433964
1036,B08,Pirc Defense: Classical Variation,rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3,-1520224572318614942
1037,B08,Pirc Defense: Classical Variation,rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7,-4802527190890234000
1038,B08,"Pirc Defense: Classical Variation, Quiet System",rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be2,-4257614928092286561
1039,B08,"Pirc Defense: Classical Variation, Quiet System, Chigorin Line",r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be2 O-O 6. O-O Nc6,692886325783436605
